code,rose(3y),rank(3y),rank_r(3y),name,rose(2y),rank(2y),rank_r(2y),rose(1y),rank(1y),rank_r(1y),rose(6m),rank(6m),rank_r(6m),rose(3m),rank(3m),rank_r(3m),类型
015043,93.42,121.0,0.0242,西部利得时代动力混合发起AC,93.42,121.0,0.0242,93.42,121,0.0242,93.42,121,0.0242,93.42,121,0.0242,混合型
015044,92.66,131.0,0.0262,西部利得时代动力混合发起CC,92.66,131.0,0.0262,92.66,131,0.0262,92.66,131,0.0262,92.66,131,0.0262,混合型
015052,63.15,850.0,0.17,东方红医疗升级股票发起AC,63.15,850.0,0.17,63.15,850,0.17,63.15,850,0.17,63.15,850,0.17,股票型
015053,62.38,898.0,0.1796,东方红医疗升级股票发起CC,62.38,898.0,0.1796,62.38,898,0.1796,62.38,898,0.1796,62.38,898,0.1796,股票型
015056,62.5,889.0,0.1778,百嘉百盛混合C,62.5,889.0,0.1778,62.5,889,0.1778,62.5,889,0.1778,62.5,889,0.1778,混合型
015079,74.49,429.0,0.0858,永赢成长远航一年持有混合AC,74.49,429.0,0.0858,74.49,429,0.0858,74.49,429,0.0858,74.49,429,0.0858,混合型
015080,73.09,474.0,0.0948,永赢成长远航一年持有混合CC,73.09,474.0,0.0948,73.09,474,0.0948,73.09,474,0.0948,73.09,474,0.0948,混合型
015096,61.77,941.0,0.1882,东财数字经济AC,61.77,941.0,0.1882,61.77,941,0.1882,61.77,941,0.1882,61.77,941,0.1882,未知
015097,60.47,1021.0,0.2042,东财数字经济CC,60.47,1021.0,0.2042,60.47,1021,0.2042,60.47,1021,0.2042,60.47,1021,0.2042,未知
015143,88.32,179.0,0.0358,中欧智能制造混合AC,88.32,179.0,0.0358,88.32,179,0.0358,88.32,179,0.0358,88.32,179,0.0358,混合型
015144,87.26,197.0,0.0394,中欧智能制造混合CC,87.26,197.0,0.0394,87.26,197,0.0394,87.26,197,0.0394,87.26,197,0.0394,混合型
015152,89.3,169.0,0.0338,东吴嘉禾优势精选混合CC,89.3,169.0,0.0338,89.3,169,0.0338,89.3,169,0.0338,89.3,169,0.0338,混合型
015159,81.42,282.0,0.0564,申万菱信智能驱动股票CC,81.42,282.0,0.0564,81.42,282,0.0564,81.42,282,0.0564,81.42,282,0.0564,股票型
015170,58.6,1132.0,0.2264,摩根核心成长股票CC,58.6,1132.0,0.2264,58.6,1132,0.2264,58.6,1132,0.2264,58.6,1132,0.2264,股票型
015198,72.14,497.0,0.0994,汇添富移动互联股票CC,72.14,497.0,0.0994,72.14,497,0.0994,72.14,497,0.0994,72.14,497,0.0994,股票型
015271,88.1,185.0,0.037,财通多策略升级混合(LOF)CC,88.1,185.0,0.037,88.1,185,0.037,88.1,185,0.037,88.1,185,0.037,混合型
015289,80.62,296.0,0.0592,格林高股息优选混合AC,80.62,296.0,0.0592,80.62,296,0.0592,80.62,296,0.0592,80.62,296,0.0592,混合型
015290,79.84,313.0,0.0626,格林高股息优选混合CC,79.84,313.0,0.0626,79.84,313,0.0626,79.84,313,0.0626,79.84,313,0.0626,混合型
015320,58.63,1131.0,0.2262,长江新兴产业混合AC,58.63,1131.0,0.2262,58.63,1131,0.2262,58.63,1131,0.2262,58.63,1131,0.2262,混合型
015321,58.0,1180.0,0.236,长江新兴产业混合CC,58.0,1180.0,0.236,58.0,1180,0.236,58.0,1180,0.236,58.0,1180,0.236,混合型
015336,57.92,1186.0,0.2372,嘉实中证芯片产业指数发起式AC,57.92,1186.0,0.2372,57.92,1186,0.2372,57.92,1186,0.2372,57.92,1186,0.2372,指数型
015337,57.53,1218.0,0.2436,嘉实中证芯片产业指数发起式CC,57.53,1218.0,0.2436,57.53,1218,0.2436,57.53,1218,0.2436,57.53,1218,0.2436,指数型
015368,116.87,29.0,0.0058,国泰海通领航成长一年持有混合发起AC,116.87,29.0,0.0058,116.87,29,0.0058,116.87,29,0.0058,116.87,29,0.0058,混合型
015369,116.0,31.0,0.0062,国泰海通领航成长一年持有混合发起CC,116.0,31.0,0.0062,116.0,31,0.0062,116.0,31,0.0062,116.0,31,0.0062,混合型
015381,71.67,510.0,0.102,东方兴瑞趋势领航混合AC,71.67,510.0,0.102,71.67,510,0.102,71.67,510,0.102,71.67,510,0.102,混合型
015382,70.9,541.0,0.1082,东方兴瑞趋势领航混合CC,70.9,541.0,0.1082,70.9,541,0.1082,70.9,541,0.1082,70.9,541,0.1082,混合型
015389,102.97,62.0,0.0124,宝盈转型动力混合CC,102.97,62.0,0.0124,102.97,62,0.0124,102.97,62,0.0124,102.97,62,0.0124,混合型
015440,58.32,1152.0,0.2304,信澳智选先锋一年持有期混合AC,58.32,1152.0,0.2304,58.32,1152,0.2304,58.32,1152,0.2304,58.32,1152,0.2304,混合型
015441,57.33,1234.0,0.2468,信澳智选先锋一年持有期混合CC,57.33,1234.0,0.2468,57.33,1234,0.2468,57.33,1234,0.2468,57.33,1234,0.2468,混合型
015456,72.71,482.0,0.0964,信澳领先增长混合CC,72.71,482.0,0.0964,72.71,482,0.0964,72.71,482,0.0964,72.71,482,0.0964,混合型
015485,62.09,916.0,0.1832,平安策略优选1年持有混合AC,62.09,916.0,0.1832,62.09,916,0.1832,62.09,916,0.1832,62.09,916,0.1832,混合型
015486,60.81,1001.0,0.2002,平安策略优选1年持有混合CC,60.81,1001.0,0.2002,60.81,1001,0.2002,60.81,1001,0.2002,60.81,1001,0.2002,混合型
015491,72.51,489.0,0.0978,博时科创主题灵活配置混合(LOF)CC,72.51,489.0,0.0978,72.51,489,0.0978,72.51,489,0.0978,72.51,489,0.0978,混合型
015526,58.76,1125.0,0.225,大成动态量化配置策略混合CC,58.76,1125.0,0.225,58.76,1125,0.225,58.76,1125,0.225,58.76,1125,0.225,混合型
015527,57.7,1204.0,0.2408,弘毅远方汽车产业升级混合AC,57.7,1204.0,0.2408,57.7,1204,0.2408,57.7,1204,0.2408,57.7,1204,0.2408,混合型
015576,69.18,600.0,0.12,宏利绩优混合CC,69.18,600.0,0.12,69.18,600,0.12,69.18,600,0.12,69.18,600,0.12,混合型
015593,60.19,1040.0,0.208,国泰金鑫股票CC,60.19,1040.0,0.208,60.19,1040,0.208,60.19,1040,0.208,60.19,1040,0.208,股票型
015596,69.66,582.0,0.1164,国泰国证有色金属行业指数(LOF)CC,69.66,582.0,0.1164,69.66,582,0.1164,69.66,582,0.1164,69.66,582,0.1164,指数型
015608,80.05,307.0,0.0614,信澳转型创新股票CC,80.05,307.0,0.0614,80.05,307,0.0614,80.05,307,0.0614,80.05,307,0.0614,股票型
015630,65.62,734.0,0.1468,申万菱信乐融一年持有混合AC,65.62,734.0,0.1468,65.62,734,0.1468,65.62,734,0.1468,65.62,734,0.1468,混合型
015631,64.98,764.0,0.1528,申万菱信乐融一年持有混合CC,64.98,764.0,0.1528,64.98,764,0.1528,64.98,764,0.1528,64.98,764,0.1528,混合型
015641,93.19,124.0,0.0248,银华数字经济股票发起式AC,93.19,124.0,0.0248,93.19,124,0.0248,93.19,124,0.0248,93.19,124,0.0248,股票型
015642,92.71,129.0,0.0258,银华数字经济股票发起式CC,92.71,129.0,0.0258,92.71,129,0.0258,92.71,129,0.0258,92.71,129,0.0258,股票型
015683,66.69,679.0,0.1358,景顺长城科技创新混合CC,66.69,679.0,0.1358,66.69,679,0.1358,66.69,679,0.1358,66.69,679,0.1358,混合型
015686,86.41,212.0,0.0424,富国新兴产业股票CC,86.41,212.0,0.0424,86.41,212,0.0424,86.41,212,0.0424,86.41,212,0.0424,股票型
015690,96.47,103.0,0.0206,富国中小盘精选混合CC,96.47,103.0,0.0206,96.47,103,0.0206,96.47,103,0.0206,96.47,103,0.0206,混合型
015692,99.24,85.0,0.017,富国通胀通缩主题轮动混合CC,99.24,85.0,0.017,99.24,85,0.017,99.24,85,0.017,99.24,85,0.017,混合型
015699,79.3,323.0,0.0646,平安均衡成长2年持有混合AC,79.3,323.0,0.0646,79.3,323,0.0646,79.3,323,0.0646,79.3,323,0.0646,混合型
015700,78.27,341.0,0.0682,平安均衡成长2年持有混合CC,78.27,341.0,0.0682,78.27,341,0.0682,78.27,341,0.0682,78.27,341,0.0682,混合型
015709,70.22,561.0,0.1122,摩根中国优势混合CC,70.22,561.0,0.1122,70.22,561,0.1122,70.22,561,0.1122,70.22,561,0.1122,混合型
015715,93.49,120.0,0.024,富国成长动力混合CC,93.49,120.0,0.024,93.49,120,0.024,93.49,120,0.024,93.49,120,0.024,混合型
015734,77.94,349.0,0.0698,红塔红土信息产业精选股票发起式AC,77.94,349.0,0.0698,77.94,349,0.0698,77.94,349,0.0698,77.94,349,0.0698,股票型
015735,77.22,362.0,0.0724,红塔红土信息产业精选股票发起式CC,77.22,362.0,0.0724,77.22,362,0.0724,77.22,362,0.0724,77.22,362,0.0724,股票型
015751,95.22,111.0,0.0222,景顺长城品质长青混合CC,95.22,111.0,0.0222,95.22,111,0.0222,95.22,111,0.0222,95.22,111,0.0222,混合型
015808,57.36,1232.0,0.2464,汇添富中证电池主题ETF发起式联接DC,57.36,1232.0,0.2464,57.36,1232,0.2464,57.36,1232,0.2464,57.36,1232,0.2464,未知
015842,64.65,780.0,0.156,国投瑞银专精特新量化选股混合AC,64.65,780.0,0.156,64.65,780,0.156,64.65,780,0.156,64.65,780,0.156,混合型
015843,64.01,813.0,0.1626,国投瑞银专精特新量化选股混合CC,64.01,813.0,0.1626,64.01,813,0.1626,64.01,813,0.1626,64.01,813,0.1626,混合型
015849,61.78,938.0,0.1876,富国创新企业灵活配置混合(LOF)CC,61.78,938.0,0.1876,61.78,938,0.1876,61.78,938,0.1876,61.78,938,0.1876,混合型
015856,76.3,383.0,0.0766,格林碳中和主题混合AC,76.3,383.0,0.0766,76.3,383,0.0766,76.3,383,0.0766,76.3,383,0.0766,混合型
015857,75.61,399.0,0.0798,格林碳中和主题混合CC,75.61,399.0,0.0798,75.61,399,0.0798,75.61,399,0.0798,75.61,399,0.0798,混合型
015873,62.87,867.0,0.1734,工银国证新能源车电池ETF发起式联接AC,62.87,867.0,0.1734,62.87,867,0.1734,62.87,867,0.1734,62.87,867,0.1734,未知
015874,62.38,899.0,0.1798,工银国证新能源车电池ETF发起式联接CC,62.38,899.0,0.1798,62.38,899,0.1798,62.38,899,0.1798,62.38,899,0.1798,未知
015876,61.92,930.0,0.186,富国中证消费电子主题ETF发起式联接AC,61.92,930.0,0.186,61.92,930,0.186,61.92,930,0.186,61.92,930,0.186,未知
015877,61.6,953.0,0.1906,富国中证消费电子主题ETF发起式联接CC,61.6,953.0,0.1906,61.6,953,0.1906,61.6,953,0.1906,61.6,953,0.1906,未知
015880,75.11,413.0,0.0826,中欧小盘成长混合AC,75.11,413.0,0.0826,75.11,413,0.0826,75.11,413,0.0826,75.11,413,0.0826,混合型
015881,74.07,440.0,0.088,中欧小盘成长混合CC,74.07,440.0,0.088,74.07,440,0.088,74.07,440,0.088,74.07,440,0.088,混合型
015894,58.89,1110.0,0.222,平安中证消费电子主题ETF发起式联接AC,58.89,1110.0,0.222,58.89,1110,0.222,58.89,1110,0.222,58.89,1110,0.222,未知
015895,58.26,1155.0,0.231,平安中证消费电子主题ETF发起式联接CC,58.26,1155.0,0.231,58.26,1155,0.231,58.26,1155,0.231,58.26,1155,0.231,未知
015915,94.28,116.0,0.0232,永赢医药创新智选混合发起AC,94.28,116.0,0.0232,94.28,116,0.0232,94.28,116,0.0232,94.28,116,0.0232,混合型
015916,93.4,122.0,0.0244,永赢医药创新智选混合发起CC,93.4,122.0,0.0244,93.4,122,0.0244,93.4,122,0.0244,93.4,122,0.0244,混合型
015937,67.43,659.0,0.1318,中信保诚鼎利混合(LOF)CC,67.43,659.0,0.1318,67.43,659,0.1318,67.43,659,0.1318,67.43,659,0.1318,混合型
015967,88.17,182.0,0.0364,永赢半导体产业智选混合发起AC,88.17,182.0,0.0364,88.17,182,0.0364,88.17,182,0.0364,88.17,182,0.0364,混合型
015968,87.53,192.0,0.0384,永赢半导体产业智选混合发起CC,87.53,192.0,0.0384,87.53,192,0.0384,87.53,192,0.0384,87.53,192,0.0384,混合型
015997,57.35,1233.0,0.2466,大成中证电池主题指数发起AC,57.35,1233.0,0.2466,57.35,1233,0.2466,57.35,1233,0.2466,57.35,1233,0.2466,指数型
016007,58.06,1170.0,0.234,招商中证消费电子主题ETF联接AC,58.06,1170.0,0.234,58.06,1170,0.234,58.06,1170,0.234,58.06,1170,0.234,未知
016008,57.58,1214.0,0.2428,招商中证消费电子主题ETF联接CC,57.58,1214.0,0.2428,57.58,1214,0.2428,57.58,1214,0.2428,57.58,1214,0.2428,未知
016013,67.67,646.0,0.1292,南方碳中和股票发起AC,67.67,646.0,0.1292,67.67,646,0.1292,67.67,646,0.1292,67.67,646,0.1292,股票型
016014,66.99,670.0,0.134,南方碳中和股票发起CC,66.99,670.0,0.134,66.99,670,0.134,66.99,670,0.134,66.99,670,0.134,股票型
016019,59.62,1065.0,0.213,招商中证电池主题ETF联接AC,59.62,1065.0,0.213,59.62,1065,0.213,59.62,1065,0.213,59.62,1065,0.213,未知
016020,58.98,1103.0,0.2206,招商中证电池主题ETF联接CC,58.98,1103.0,0.2206,58.98,1103,0.2206,58.98,1103,0.2206,58.98,1103,0.2206,未知
016045,61.54,956.0,0.1912,华商研究回报一年持有混合AC,61.54,956.0,0.1912,61.54,956,0.1912,61.54,956,0.1912,61.54,956,0.1912,混合型
016046,60.57,1012.0,0.2024,华商研究回报一年持有混合CC,60.57,1012.0,0.2024,60.57,1012,0.2024,60.57,1012,0.2024,60.57,1012,0.2024,混合型
016050,81.77,278.0,0.0556,华商高端装备制造股票CC,81.77,278.0,0.0556,81.77,278,0.0556,81.77,278,0.0556,81.77,278,0.0556,股票型
016051,58.92,1107.0,0.2214,华商万众创新混合CC,58.92,1107.0,0.2214,58.92,1107,0.2214,58.92,1107,0.2214,58.92,1107,0.2214,混合型
016067,99.92,79.0,0.0158,鹏华新能源汽车混合AC,99.92,79.0,0.0158,99.92,79,0.0158,99.92,79,0.0158,99.92,79,0.0158,混合型
016068,98.75,89.0,0.0178,鹏华新能源汽车混合CC,98.75,89.0,0.0178,98.75,89,0.0178,98.75,89,0.0178,98.75,89,0.0178,混合型
016075,86.69,209.0,0.0418,华夏智造升级混合AC,86.69,209.0,0.0418,86.69,209,0.0418,86.69,209,0.0418,86.69,209,0.0418,混合型
016076,85.55,226.0,0.0452,华夏智造升级混合CC,85.55,226.0,0.0452,85.55,226,0.0452,85.55,226,0.0452,85.55,226,0.0452,混合型
016097,59.8,1056.0,0.2112,东吴兴弘一年持有混合AC,59.8,1056.0,0.2112,59.8,1056,0.2112,59.8,1056,0.2112,59.8,1056,0.2112,混合型
016098,59.16,1096.0,0.2192,东吴兴弘一年持有混合CC,59.16,1096.0,0.2192,59.16,1096,0.2192,59.16,1096,0.2192,59.16,1096,0.2192,混合型
016099,57.85,1193.0,0.2386,华安成长创新混合CC,57.85,1193.0,0.2386,57.85,1193,0.2386,57.85,1193,0.2386,57.85,1193,0.2386,混合型
016157,62.44,894.0,0.1788,汇添富数字经济核心产业一年持有期混合AC,62.44,894.0,0.1788,62.44,894,0.1788,62.44,894,0.1788,62.44,894,0.1788,混合型
016159,61.61,951.0,0.1902,汇添富数字经济核心产业一年持有期混合DC,61.61,951.0,0.1902,61.61,951,0.1902,61.61,951,0.1902,61.61,951,0.1902,混合型
016165,57.45,1223.0,0.2446,汇添富优势企业精选混合AC,57.45,1223.0,0.2446,57.45,1223,0.2446,57.45,1223,0.2446,57.45,1223,0.2446,混合型
016234,88.01,187.0,0.0374,财通景气行业混合CC,88.01,187.0,0.0374,88.01,187,0.0374,88.01,187,0.0374,88.01,187,0.0374,混合型
016237,65.93,719.0,0.1438,华夏数字经济龙头混合发起式AC,65.93,719.0,0.1438,65.93,719,0.1438,65.93,719,0.1438,65.93,719,0.1438,混合型
016238,65.29,752.0,0.1504,华夏数字经济龙头混合发起式CC,65.29,752.0,0.1504,65.29,752,0.1504,65.29,752,0.1504,65.29,752,0.1504,混合型
016243,138.73,14.0,0.0028,广发成长领航一年持有混合AC,138.73,14.0,0.0028,138.73,14,0.0028,138.73,14,0.0028,138.73,14,0.0028,混合型
016244,137.34,16.0,0.0032,广发成长领航一年持有混合CC,137.34,16.0,0.0032,137.34,16,0.0032,137.34,16,0.0032,137.34,16,0.0032,混合型
016250,69.87,574.0,0.1148,华夏远见成长一年持有混合AC,69.87,574.0,0.1148,69.87,574,0.1148,69.87,574,0.1148,69.87,574,0.1148,混合型
016251,68.68,614.0,0.1228,华夏远见成长一年持有混合CC,68.68,614.0,0.1228,68.68,614,0.1228,68.68,614,0.1228,68.68,614,0.1228,混合型
016289,75.53,400.0,0.08,华安沪港深通精选灵活配置混合CC,75.53,400.0,0.08,75.53,400,0.08,75.53,400,0.08,75.53,400,0.08,混合型
016340,57.44,1225.0,0.245,银河价值成长混合AC,57.44,1225.0,0.245,57.44,1225,0.245,57.44,1225,0.245,57.44,1225,0.245,混合型
016345,63.27,845.0,0.169,长安行业成长混合AC,63.27,845.0,0.169,63.27,845,0.169,63.27,845,0.169,63.27,845,0.169,混合型
016346,62.46,891.0,0.1782,长安行业成长混合CC,62.46,891.0,0.1782,62.46,891,0.1782,62.46,891,0.1782,62.46,891,0.1782,混合型
016370,139.35,13.0,0.0026,信澳业绩驱动混合AC,139.35,13.0,0.0026,139.35,13,0.0026,139.35,13,0.0026,139.35,13,0.0026,混合型
016371,137.95,15.0,0.003,信澳业绩驱动混合CC,137.95,15.0,0.003,137.95,15,0.003,137.95,15,0.003,137.95,15,0.003,混合型
016372,92.01,137.0,0.0274,信澳匠心严选一年持有混合AC,92.01,137.0,0.0274,92.01,137,0.0274,92.01,137,0.0274,92.01,137,0.0274,混合型
016373,90.85,152.0,0.0304,信澳匠心严选一年持有混合CC,90.85,152.0,0.0304,90.85,152,0.0304,90.85,152,0.0304,90.85,152,0.0304,混合型
016461,85.24,235.0,0.047,华宝核心优势混合CC,85.24,235.0,0.047,85.24,235,0.047,85.24,235,0.047,85.24,235,0.047,混合型
016463,81.38,283.0,0.0566,华宝万物互联混合CC,81.38,283.0,0.0566,81.38,283,0.0566,81.38,283,0.0566,81.38,283,0.0566,混合型
016477,66.28,704.0,0.1408,光大专精特新混合AC,66.28,704.0,0.1408,66.28,704,0.1408,66.28,704,0.1408,66.28,704,0.1408,混合型
016478,67.48,657.0,0.1314,光大专精特新混合CC,67.48,657.0,0.1314,67.48,657,0.1314,67.48,657,0.1314,67.48,657,0.1314,混合型
016485,73.69,457.0,0.0914,中欧成长先锋混合AC,73.69,457.0,0.0914,73.69,457,0.0914,73.69,457,0.0914,73.69,457,0.0914,混合型
016486,72.33,491.0,0.0982,中欧成长先锋混合CC,72.33,491.0,0.0982,72.33,491,0.0982,72.33,491,0.0982,72.33,491,0.0982,混合型
016500,63.46,831.0,0.1662,华夏半导体龙头混合发起AC,63.46,831.0,0.1662,63.46,831,0.1662,63.46,831,0.1662,63.46,831,0.1662,混合型
016501,62.8,872.0,0.1744,华夏半导体龙头混合发起CC,62.8,872.0,0.1744,62.8,872,0.1744,62.8,872,0.1744,62.8,872,0.1744,混合型
016502,64.86,772.0,0.1544,永赢新兴消费智选混合发起AC,64.86,772.0,0.1544,64.86,772,0.1544,64.86,772,0.1544,64.86,772,0.1544,混合型
016503,64.19,803.0,0.1606,永赢新兴消费智选混合发起CC,64.19,803.0,0.1606,64.19,803,0.1606,64.19,803,0.1606,64.19,803,0.1606,混合型
016507,66.1,711.0,0.1422,长城数字经济混合AC,66.1,711.0,0.1422,66.1,711,0.1422,66.1,711,0.1422,66.1,711,0.1422,混合型
016508,65.08,760.0,0.152,长城数字经济混合CC,65.08,760.0,0.152,65.08,760,0.152,65.08,760,0.152,65.08,760,0.152,混合型
016530,144.68,7.0,0.0014,鹏华碳中和主题混合AC,144.68,7.0,0.0014,144.68,7,0.0014,144.68,7,0.0014,144.68,7,0.0014,混合型
016531,143.24,8.0,0.0016,鹏华碳中和主题混合CC,143.24,8.0,0.0016,143.24,8,0.0016,143.24,8,0.0016,143.24,8,0.0016,混合型
016568,65.93,720.0,0.144,嘉实碳中和主题混合AC,65.93,720.0,0.144,65.93,720,0.144,65.93,720,0.144,65.93,720,0.144,混合型
016569,64.79,774.0,0.1548,嘉实碳中和主题混合CC,64.79,774.0,0.1548,64.79,774,0.1548,64.79,774,0.1548,64.79,774,0.1548,混合型
016616,67.65,647.0,0.1294,国泰估值优势混合(LOF)CC,67.65,647.0,0.1294,67.65,647,0.1294,67.65,647,0.1294,67.65,647,0.1294,混合型
016707,67.74,644.0,0.1288,华夏有色金属ETF联接AC,67.74,644.0,0.1288,67.74,644,0.1288,67.74,644,0.1288,67.74,644,0.1288,未知
016708,67.24,666.0,0.1332,华夏有色金属ETF联接CC,67.24,666.0,0.1332,67.24,666,0.1332,67.24,666,0.1332,67.24,666,0.1332,未知
016729,60.87,996.0,0.1992,长信中证科创创业50指数增强AC,60.87,996.0,0.1992,60.87,996,0.1992,60.87,996,0.1992,60.87,996,0.1992,指数型
016730,60.23,1036.0,0.2072,长信中证科创创业50指数增强CC,60.23,1036.0,0.2072,60.23,1036,0.2072,60.23,1036,0.2072,60.23,1036,0.2072,指数型
016780,63.02,859.0,0.1718,国投瑞银锐意改革混合CC,63.02,859.0,0.1718,63.02,859,0.1718,63.02,859,0.1718,63.02,859,0.1718,混合型
016785,58.12,1162.0,0.2324,鹏华中证1000指数增强AC,58.12,1162.0,0.2324,58.12,1162,0.2324,58.12,1162,0.2324,58.12,1162,0.2324,指数型
016786,57.5,1222.0,0.2444,鹏华中证1000指数增强CC,57.5,1222.0,0.2444,57.5,1222,0.2444,57.5,1222,0.2444,57.5,1222,0.2444,指数型
016919,80.44,300.0,0.06,摩根智慧互联股票CC,80.44,300.0,0.06,80.44,300,0.06,80.44,300,0.06,80.44,300,0.06,股票型
016970,72.04,502.0,0.1004,华夏恒生生物科技ETF发起式联接(QDII)AC,72.04,502.0,0.1004,72.04,502,0.1004,72.04,502,0.1004,72.04,502,0.1004,未知
016971,71.51,517.0,0.1034,华夏恒生生物科技ETF发起式联接(QDII)CC,71.51,517.0,0.1034,71.51,517,0.1034,71.51,517,0.1034,71.51,517,0.1034,未知
017048,75.23,410.0,0.082,富安达产业优选混合AC,75.23,410.0,0.082,75.23,410,0.082,75.23,410,0.082,75.23,410,0.082,混合型
017049,74.34,433.0,0.0866,富安达产业优选混合CC,74.34,433.0,0.0866,74.34,433,0.0866,74.34,433,0.0866,74.34,433,0.0866,混合型
017073,74.01,443.0,0.0886,嘉实清洁能源股票发起式AC,74.01,443.0,0.0886,74.01,443,0.0886,74.01,443,0.0886,74.01,443,0.0886,股票型
017074,73.0,477.0,0.0954,嘉实清洁能源股票发起式CC,73.0,477.0,0.0954,73.0,477,0.0954,73.0,477,0.0954,73.0,477,0.0954,股票型
017075,88.03,186.0,0.0372,宝盈半导体产业混合发起式AC,88.03,186.0,0.0372,88.03,186,0.0372,88.03,186,0.0372,88.03,186,0.0372,混合型
017076,87.1,200.0,0.04,宝盈半导体产业混合发起式CC,87.1,200.0,0.04,87.1,200,0.04,87.1,200,0.04,87.1,200,0.04,混合型
017086,58.15,1160.0,0.232,嘉实ESG可持续投资混合AC,58.15,1160.0,0.232,58.15,1160,0.232,58.15,1160,0.232,58.15,1160,0.232,混合型
017102,83.5,256.0,0.0512,大摩数字经济混合AC,83.5,256.0,0.0512,83.5,256,0.0512,83.5,256,0.0512,83.5,256,0.0512,混合型
017103,82.39,270.0,0.054,大摩数字经济混合CC,82.39,270.0,0.054,82.39,270,0.054,82.39,270,0.054,82.39,270,0.054,混合型
017140,62.35,902.0,0.1804,华宝中证有色金属ETF发起式联接AC,62.35,902.0,0.1804,62.35,902,0.1804,62.35,902,0.1804,62.35,902,0.1804,未知
017141,61.87,934.0,0.1868,华宝中证有色金属ETF发起式联接CC,61.87,934.0,0.1868,61.87,934,0.1868,61.87,934,0.1868,61.87,934,0.1868,未知
017147,69.26,596.0,0.1192,嘉实积极配置一年持有混合AC,69.26,596.0,0.1192,69.26,596,0.1192,69.26,596,0.1192,69.26,596,0.1192,混合型
017148,68.67,615.0,0.123,嘉实积极配置一年持有混合CC,68.67,615.0,0.123,68.67,615,0.123,68.67,615,0.123,68.67,615,0.123,混合型
017165,75.48,401.0,0.0802,易米低碳经济股票发起AC,75.48,401.0,0.0802,75.48,401,0.0802,75.48,401,0.0802,75.48,401,0.0802,股票型
017166,74.57,424.0,0.0848,易米低碳经济股票发起CC,74.57,424.0,0.0848,74.57,424,0.0848,74.57,424,0.0848,74.57,424,0.0848,股票型
017188,57.61,1210.0,0.242,嘉实上证科创板50指数增强发起式AC,57.61,1210.0,0.242,57.61,1210,0.242,57.61,1210,0.242,57.61,1210,0.242,指数型
017189,57.21,1247.0,0.2494,嘉实上证科创板50指数增强发起式CC,57.21,1247.0,0.2494,57.21,1247,0.2494,57.21,1247,0.2494,57.21,1247,0.2494,指数型
017192,70.71,544.0,0.1088,天弘中证工业有色金属主题指数发起AC,70.71,544.0,0.1088,70.71,544,0.1088,70.71,544,0.1088,70.71,544,0.1088,指数型
017193,70.29,557.0,0.1114,天弘中证工业有色金属主题指数发起CC,70.29,557.0,0.1114,70.29,557,0.1114,70.29,557,0.1114,70.29,557,0.1114,指数型
017288,59.95,1048.0,0.2096,中欧瑾和灵活配置混合EC,59.95,1048.0,0.2096,59.95,1048,0.2096,59.95,1048,0.2096,59.95,1048,0.2096,混合型
017290,83.93,249.0,0.0498,中欧科创主题混合(LOF)CC,83.93,249.0,0.0498,83.93,249,0.0498,83.93,249,0.0498,83.93,249,0.0498,混合型
017303,61.88,933.0,0.1866,华安景气领航混合AC,61.88,933.0,0.1866,61.88,933,0.1866,61.88,933,0.1866,61.88,933,0.1866,混合型
017304,60.9,993.0,0.1986,华安景气领航混合CC,60.9,993.0,0.1986,60.9,993,0.1986,60.9,993,0.1986,60.9,993,0.1986,混合型
017366,68.96,606.0,0.1212,泰康新锐成长混合CC,68.96,606.0,0.1212,68.96,606,0.1212,68.96,606,0.1212,68.96,606,0.1212,混合型
017461,87.24,199.0,0.0398,长城久鑫混合CC,87.24,199.0,0.0398,87.24,199,0.0398,87.24,199,0.0398,87.24,199,0.0398,混合型
017462,63.06,857.0,0.1714,长城久祥混合CC,63.06,857.0,0.1714,63.06,857,0.1714,63.06,857,0.1714,63.06,857,0.1714,混合型
017469,85.35,229.0,0.0458,嘉实上证科创板芯片ETF发起联接AC,85.35,229.0,0.0458,85.35,229,0.0458,85.35,229,0.0458,85.35,229,0.0458,未知
017470,84.88,239.0,0.0478,嘉实上证科创板芯片ETF发起联接CC,84.88,239.0,0.0478,84.88,239,0.0478,84.88,239,0.0478,84.88,239,0.0478,未知
017471,60.74,1004.0,0.2008,国泰中证机床ETF发起联接AC,60.74,1004.0,0.2008,60.74,1004,0.2008,60.74,1004,0.2008,60.74,1004,0.2008,未知
017472,60.43,1026.0,0.2052,国泰中证机床ETF发起联接CC,60.43,1026.0,0.2052,60.43,1026,0.2052,60.43,1026,0.2052,60.43,1026,0.2052,未知
017483,83.96,248.0,0.0496,财通资管数字经济混合发起式AC,83.96,248.0,0.0496,83.96,248,0.0496,83.96,248,0.0496,83.96,248,0.0496,混合型
017484,83.24,258.0,0.0516,财通资管数字经济混合发起式CC,83.24,258.0,0.0516,83.24,258,0.0516,83.24,258,0.0516,83.24,258,0.0516,混合型
017485,64.67,778.0,0.1556,长盛高端装备混合CC,64.67,778.0,0.1556,64.67,778,0.1556,64.67,778,0.1556,64.67,778,0.1556,混合型
017488,76.84,369.0,0.0738,嘉实信息产业股票发起式AC,76.84,369.0,0.0738,76.84,369,0.0738,76.84,369,0.0738,76.84,369,0.0738,股票型
